name,title,content,release,time,number,index
基层卫生,自治区卫生计生委办公室关于开展2015-2016年度“建设群众满意的乡镇卫生院”活动的通知,桂卫办发[2016]25号自治区卫生计生委办公室关于开展2015-2016年度“建设群众满意的乡镇卫生院”活动的通...,广西壮族自治区卫生和计划生育委员会,2016年-03月-18日,桂卫办发[2016]25号,
基层卫生,自治区卫生计生委关于进一步规范社区卫生服务管理和提升服务质量的实施意见,桂卫基层发〔2016〕1号自治区卫生计生委关于进一步规范社区卫生服务管理和提升服务质量的实施意见各市、...,广西壮族自治区卫生和计划生育委员会,2016年-01月-29日,桂卫基层发〔2016〕1号,
基层卫生,标题,内容概述,发布机构,发文时间,文号,索引号
基层卫生,关于做好城乡居民重度听障儿童医疗保障有关事宜的通知,     桂卫基层发〔2017〕7号关于做好城乡居民重度听障儿童医疗保障有关事宜的通知各市卫生计生委、...,广西壮族自治区卫生和计划生育委员会,2017年-06月-12日,桂卫基层发〔2017〕7号,
基层卫生,自治区卫生计生委等18部门《关于印发广西健康扶贫攻坚行动计划（2017-2020年）的通知》,自治区卫生计生委等18部门《关于印发广西健康扶贫攻坚行动计划（2017-2020年）的通知》(桂卫发〔2017〕...,广西壮族自治区卫生和计划生育委员会,2017年-04月-28日,桂卫发〔2017〕3号,
基层卫生,自治区卫生计生委关于转发《国家基本公共卫生服务规范（第三版）》的通知,各市、县（市、区）卫生计生委（局），区直各有关医疗卫生单位：为进一步规范国家基本公共卫生服务项目...,广西壮族自治区卫生和计划生育委员会,2017年-04月-25日,,
基层卫生,自治区卫生计生委办公室关于印发2017年全区健康扶贫工作要点的通知,自治区卫生计生委办公室关于印发2017年全区健康扶贫工作要点的通知 pdf,广西壮族自治区卫生和计划生育委员会,2017年-04月-14日,桂卫办发〔2017〕16号,
基层卫生,自治区卫生计生委办公室关于成立基本公共卫生服务项目专家组的通知,桂卫办发〔2017〕12号自治区卫生计生委办公室关于成立基本公共卫生服务项目专家组的通知各市卫生计生委...,广西壮族自治区卫生和计划生育委员会,2017年-03月-29日,桂卫办发〔2017〕12号,
基层卫生,关于派员参加城乡居民基本医疗保险（新农合）跨省就医联网结报服务框架协议签署会和异地结报培训班的函,           广西医科大学第一附属医院、自治区人民医院：国家卫生计生委办公厅定于2月下旬在...,广西壮族自治区卫生和计划生育委员会,2017年-02月-28日,,
基层卫生,标题,内容概述,发布机构,发文时间,文号,索引号
基层卫生,自治区卫生计生委 自治区教育厅关于做好2018年全区村卫生室订单定向医学生招生工作的通知,桂卫基层发〔2018〕13号自治区卫生计生委 自治区教育厅关于做好2018年全区村卫生室订单定向医学生招生...,广西壮族自治区卫生和计划生育委员会,2018年-10月-10日,桂卫基层发〔2018〕13号,
基层卫生,自治区卫生计生委办公室关于印发全区建档立卡贫困人口慢病家庭医生签约服务工作方案的通知,桂卫办发〔2018〕72号自治区卫生计生委办公室关于印发全区建档立卡贫困人口慢病家庭医生签约服务工作方...,广西壮族自治区卫生和计划生育委员会,2018年-09月-27日,桂卫办发〔2018〕72号,
基层卫生,广西壮族自治区卫生和计划生育委员会 广西壮族自治区教育厅 广西壮族自治区财政厅关于印发《2018—2020年全区村卫生室订单定向医学生培养工作实施方案》的通知,桂卫基层发〔2018〕11号广西壮族自治区卫生和计划生育委员会 广西壮族自治区教育厅 广西壮族自治区财...,广西壮族自治区卫生和计划生育委员会,2018年-08月-31日,桂卫基层发〔2018〕11号,
基层卫生,广西壮族自治区卫生和计划生育委员会 广西壮族自治区财政厅 广西壮族自治区中医药管理局关于做好2018年国家基本公共卫生服务项目工作的通知,桂卫基层发〔2018〕9号广西壮族自治区卫生和计划生育委员会 广西壮族自治区财政厅 广西壮族自治区中医...,广西壮族自治区卫生和计划生育委员会,2018年-08月-21日,桂卫基层发〔2018〕9号,
基层卫生,广西壮族自治区人民政府办公厅关于进一步调整完善脱贫攻坚有关政策的通知,广西壮族自治区人民政府办公厅关于进一步调整完善脱贫攻坚有关政策的通知 pdf,广西壮族自治区卫生和计划生育委员会,2018年-07月-03日,桂政办发〔2018〕75 号,
基层卫生,自治区卫生计生委关于印发2018年全区健康扶贫工作要点的通知,桂卫基层发〔2018〕7号自治区卫生计生委关于印发2018年全区健康扶贫工作要点的通知各市卫生计生委，委机...,广西壮族自治区卫生和计划生育委员会,2018年-06月-13日,桂卫基层发〔2018〕7号,
基层卫生,自治区卫生计生委关于通报表扬2017-2018年度全区卫生计生系统青年文明号先进创建集体的通知,各市卫生计生委，区直各医疗卫生单位：2017年以来，全区各医疗卫生单位按照国家卫生计生委文明办、广西...,广西壮族自治区卫生和计划生育委员会,2018年-06月-05日,,
基层卫生,自治区卫生计生委办公室关于做好2018年家庭医生签约服务工作的通知,各市、县（市、区）卫生计生委（局）： 根据国家卫生健康委员会办公厅《关于做好2018年家庭医生签约服...,广西壮族自治区卫生和计划生育委员会,2018年-05月-04日,,
基层卫生,自治区卫生计生委关于脱贫攻坚卫生帮扶领导小组更名并调整成员的通知,桂卫发〔2018〕5号自治区卫生计生委关于脱贫攻坚卫生帮扶领导小组更名并调整成员的通知各市卫生计生委，...,广西壮族自治区卫生和计划生育委员会,2018年-04月-28日,桂卫发〔2018〕5号,
基层卫生,标题,内容概述,发布机构,发文时间,文号,索引号
基层卫生,自治区医保局 自治区卫生健康委关于印发进一步加强医保扶贫工作若干措施的通知,自治区医保局_自治区卫生健康委关于印发进一步加强医保扶贫工作若干措施的通知 pdf,广西壮族自治区卫生健康委员会,2019年-05月-10日,桂医保发[2019]14号,
基层卫生,广西壮族自治区卫生健康委员会 广西壮族自治区教育厅 广西壮族自治区财政厅关于做好2019年全区村卫生室订单定向医学生招生工作的通知,桂卫基层发〔2019〕3号各市、县（市、区）卫生健康委（局）、教育局、财政局，各有关院校：根据《广西壮...,广西壮族自治区卫生健康委员会,2019年-04月-30日,桂卫基层发〔2019〕3号,
基层卫生,自治区卫生健康委办公室关于做好2019年“优质服务基层行”活动的通知,各市、县（市、区）卫生健康委（局）：根据国家卫生健康委基层卫生健康司《关于做好2019年“优质服务基...,广西壮族自治区卫生健康委员会,2019年-04月-29日,,
基层卫生,国家卫生健康委办公厅关于印发乡镇卫生院服务能力评价指南（2019年版）和社区卫生服务中心服务能力评价指南（2019年版）的通知,国卫办基层函〔2019〕287号各省、自治区、直辖市及新疆生产建设兵团卫生健康委：按照《关于开展“优质服...,广西壮族自治区卫生健康委员会,2019年-04月-19日,国卫办基层函〔2019〕287号,
基层卫生,自治区卫生健康委办公室关于印发2019年乡村医生执业证书有效期满再注册工作方案的通知,桂卫办发〔2019〕6号自治区卫生健康委办公室关于印发2019年乡村医生执业证书有效期满再注册工作方案的通...,广西壮族自治区卫生健康委员会,2019年-02月-25日, 桂卫办发〔2019〕6号,
基层卫生,自治区卫生健康委 自治区扶贫办 自治区医疗保障局关于开展全区脱贫攻坚基本医疗有保障突出问题排查工作的通知,自治区卫生健康委_自治区扶贫办_自治区医疗保障局关于开展全区脱贫攻坚基本医疗有保障突出问题排查工作...,广西壮族自治区卫生健康委员会,2019年-01月-18日,桂卫基层发〔2019〕1号,
基层卫生,自治区卫生计生委 中医药管理局关于开展“优质服务基层行”活动的通知,各市卫生计生委、中医药管理局，各县（市、区）卫生计生局： 为贯彻落实国家卫生健康委 中医药管理局...,广西壮族自治区卫生和计划生育委员会,2018年-11月-06日,桂卫基层发〔2018〕14号,
基层卫生,标题,内容概述,发布机构,发文时间,文号,索引号
基层卫生,广西壮族自治区卫生健康委员会 广西壮族自治区  教育厅 广西壮族自治区财政厅关于做好2020年全区村卫生室订单定向医学生招生工作的通知,桂卫基层发〔2020〕7号广西壮族自治区卫生健康委员会 广西壮族自治区教育厅 广西壮族自治区财政厅关于...,广西壮族自治区卫生健康委员会,2020年-05月-15日,桂卫基层发〔2020〕7号,
基层卫生,自治区卫生健康委办公室关于进一步加强基层医疗卫生机构新型冠状病毒感染的肺炎疫情防控工作的通知,桂卫办发〔2020〕12号自治区卫生健康委办公室关于进一步加强基层医疗卫生机构新型冠状病毒感染的肺炎疫...,广西壮族自治区卫生健康委员会,2020年-02月-02日,桂卫办发〔2020〕12号,
基层卫生,自治区卫生健康委 自治区党委编办 自治区发展改革委 自治区财政厅 自治区人力资源社会保障厅 自治区医保局 自治区中医药局  关于印发《广西紧密型县域医疗卫生共同体试点建设实施方案（试行）》的通知,桂卫基层发〔2019〕13号自治区卫生健康委 自治区党委编办 自治区发展改革委 自治区财政厅 自治区人...,广西壮族自治区卫生健康委员会,2019年-11月-15日,桂卫基层发〔2019〕13号,
